reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,content_translated,content_case_folding
77a97174-e77a-44d1-8158-bc6e2fad52ff,toprjl 123,https://play-lh.googleusercontent.com/a-/ALV-UjXybxXZAyIegdSgQijsCRORibeRZr6XysavLnpEtTXLREEREqCqsw,untuk developer tolong segera di perbaiki semua fiturnya. lihat ranting aplikasi ini sangat jelek sekali! kualitas aplikasi sangat buruk.,1,0,,2025-02-12 12:05:55,,,,"For developers, please improve all its features.Seeing the rating of this application is very ugly!Application quality is very bad.","for developers, please improve all its features.seeing the rating of this application is very ugly!application quality is very bad."
49f1a9f6-1f49-4df4-8283-dae50324579b,Bocil FF,https://play-lh.googleusercontent.com/a/ACg8ocK8FMH1ft1nQ0t16slCURpAv9r0_FKKuXDIIWXKPRSi4kwcpw=mo,Pelayanan Disney mantap cuy,5,0,25.01.20.9,2025-02-12 08:40:12,,,25.01.20.9,Disney service is great cuy,disney service is great cuy
5e9a63e1-f2d4-4b23-a80d-d4ed0913c155,Yesi Simbong,https://play-lh.googleusercontent.com/a/ACg8ocKjE0Sw-SC3TXz1mgFUWuoammfNXY0TS9YZ01yOhyN63TGTgw=mo,Terpotong otomatis biaya nya melalui dana tapi sampai skrg sudah 2 hari blm bisa di tonton disitu di katakan lakukan pembayaran dulu.,3,2,25.01.20.9,2025-02-12 08:00:05,,,25.01.20.9,"Automatically cut the cost through funds but until now it has been 2 days yet, it can't be watched there, it is said to make a payment first.","automatically cut the cost through funds but until now it has been 2 days yet, it can't be watched there, it is said to make a payment first."
2a3cf997-8bbe-4a7d-9872-c5203fed30d8,SHAMAR Gianmarshani,https://play-lh.googleusercontent.com/a/ACg8ocIxkr8hJgYnryfLwnxNDiQ1j3Y80gNzOVJNtsyTHHnHEMZVtA=mo,Aplikasinya jelek di persulit mulu kode verif nya gajelas udh di masukin bner malah salah berulang ulang,1,0,25.01.20.9,2025-02-12 07:49:39,"Hai Shamar, mohon maaf atas ketidaknyamanannya. Kamu dapat mengirimkan nomor telepon berlangganan Disney+ Hotstar, model perangkat, versi OS, versi aplikasi Disney+ Hotstar, video pendek dari kendala, & nama provider ke email kami Disneyplus.id@hotstar.com. Terima kasih.",2025-02-13 09:36:47,25.01.20.9,"The application is bad in making it difficult for the verification code, the eleven is in the BNER.","the application is bad in making it difficult for the verification code, the eleven is in the bner."
da45cfa4-7759-49a5-93aa-57010f9b544c,in Dah,https://play-lh.googleusercontent.com/a/ACg8ocIyoxrhjhRFTI56X_D7_YNig0OdoVdIEOb8PrUsrMzi_bxPkQ=mo,Kurang bagus masalh nya semua trailer doang,1,0,25.01.20.9,2025-02-12 06:41:57,,,25.01.20.9,"Not good enough, all the trailers","not good enough, all the trailers"
433b4d0e-6f68-42f4-baec-2d709dd81a34,Rizki Destalia,https://play-lh.googleusercontent.com/a-/ALV-UjWU7aCX8j06t-3o46961-RJ27C8JPYqgiwVNedzqAKaeF_uiQKV,"video hanya muncul suara, sudah mencoba dikasih apk via google drive ternyata hanya beberapa waktu saja dan permasalahan muncul kembali...",1,0,,2025-02-12 02:13:17,,,,"Video only appears sound, already trying to be given APK via Google Drive it turns out that only some time and the problem reappears ...","video only appears sound, already trying to be given apk via google drive it turns out that only some time and the problem reappears ..."
d8d0d1cb-e314-48a6-acdb-cfd6cb36ce12,Komang Adinda,https://play-lh.googleusercontent.com/a/ACg8ocJdMvdi7pzt9gAIBfdnPBaGy-Sv5HGGwX7Pw0OWOvhe_alGhg=mo,Halo kenapa aku ga dapet kode?,1,0,25.01.20.9,2025-02-12 01:14:42,"Hai Komang, kami mohon maaf atas kendala yang kamu alami. Mohon untuk memeriksa koneksi jaringan telepon kamu dan memastikan kembali bahwa nomor telepon yang dimasukkan adalah benar. Jika kendala masih berlanjut, restart ponsel kamu dan coba log in kembali. Kamu juga boleh memilih opsi lewat IVR untuk menerima OTP. Terima kasih.",2025-02-12 10:08:18,25.01.20.9,Hello why don't I get a code?,hello why don't i get a code?
2d6f50d8-cc08-49cb-93d1-41cab565b197,Chivo AL Rasyid,https://play-lh.googleusercontent.com/a-/ALV-UjUoyfZqbrr3Td-fI_zO6yd_nmppEySE7vCuIvPALzzv7OAYTAqS,"Bintang tidak berbohong, dari pada buang2 duit buat langganan ini aplikasi. mending cari aplikasi streaming lain yg lebih jelas dan pasti.",1,2,25.01.20.9,2025-02-11 18:05:27,"Hai Rasyid, kami mohon maaf atas ketidaknyamanannya. Mohon informasikan kepada kami rincian kendala kamu melalui email di disneyplus.id@hotstar.com beserta nomor telepon yang terdaftar, merek, tipe & versi OS perangkat, versi Aplikasi Disney+ Hotstar, foto kendala, judul konten (season & episode), dan nama penyedia jaringan internet. Terima kasih.",2025-02-10 08:34:17,25.01.20.9,"Stars do not lie, rather than throwing money for this application.It's better to find other streaming applications that are clearer and more certain.","stars do not lie, rather than throwing money for this application.it's better to find other streaming applications that are clearer and more certain."
abdda057-4d87-4391-93cb-8fffd6a0e85d,Muhammad Rizki,https://play-lh.googleusercontent.com/a/ACg8ocLApLZFOyVdPIPdb9T0-kn-LmUSjrizbDCVNidumSA2fsYTWA=mo,"Gak bisa hapus akun, aplikasi busuk",1,0,,2025-02-11 08:35:06,"Hai Rizki, Kami mengerti bahwa kamu memutuskan menghapus akun di Disney+ Hotstar. Mohon mengirimkan nomor telepon berlangganan Disney+ Hotstar dan foto/screenshot bukti pembayaran dari merchant/bank terkait yang mencantumkan ID Transaksi secara lengkap jika masih memiliki langganan yang aktif ke email kami disneyplus.id@hotstar.com. Terima kasih.",2025-02-12 09:59:51,,"Can't delete your account, rotten application","can't delete your account, rotten application"
4bd38a1b-e6aa-42fd-aaec-1c19fc4e7739,Vanessa chow,https://play-lh.googleusercontent.com/a-/ALV-UjWcTlWCE8KNNfnpV9BJBk_GNn5gJ-6QpDaCo-mFjYM65n2p_rVP,Jelekkk,1,0,,2025-02-11 07:36:04,,,,Ugly,ugly
f1761e0f-8e68-400e-a546-e434255b24f2,m bayu pabeta,https://play-lh.googleusercontent.com/a/ACg8ocItGYG2z7aypTewvfTFFhWOyEm5hVdHuOZFP_Ce1KAl04DYsQ=mo,"tidak bisa di buka,alasan kedahalan jaringan",1,0,25.01.20.9,2025-02-11 04:47:02,"Hai, mohon maaf atas ketidaknyamanannya. Kamu dapat mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek & model perangkat, versi OS, versi aplikasi, video pendek dari kendala, judul konten, dan nama provider internet ke email kami Disneyplus.id@hotstar.com. Terima kasih.",2025-02-12 08:30:44,25.01.20.9,"cannot be opened, the reason for network errors","cannot be opened, the reason for network errors"
7c9a91a0-6607-4f35-a36f-89420c458f0d,irsan,https://play-lh.googleusercontent.com/a-/ALV-UjVa6wBbu7rmQ9k6p-pkMVkxKKx4iKo3X1FrU8QBvsiII6clqJI,Nga bisa login,1,0,,2025-02-11 02:07:01,"Hai Irsan, mohon maaf atas ketidaknyamanan yang terjadi. Mohon untuk mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek, model, versi OS dari perangkat, versi aplikasi, foto/video pendek dari kendala, dan nama provider internet ke email kami disneyplus.id@hotstar.com. Terima kasih.",2025-02-11 08:13:43,,Can not log in,can not log in
8b2724b7-459b-4ca6-9a18-4da955bafa3f,IDHAM NUR CHOLIS,https://play-lh.googleusercontent.com/a-/ALV-UjVK1_vVEHWPVg6aY4mlc9L0Bpa56QHmL0wU6bZz5r0Qexfl6xl0,Ganti nama aplikasinya jadi Disney hot radio suara doang GK ada gambar blog..,1,0,25.01.20.9,2025-02-10 17:54:15,"Hai! Mohon maaf atas ketidaknyamannya. Mohon kirimkan email kepada kami di disneyplus.id@hotstar.com dengan nomor ponsel langganan kamu, detail perangkat (make / model), versi OS & versi aplikasi, nama konten dan tangkapan layar dari kendala yang dialami sehingga kami dapat membantu kamu. Terima kasih.",2025-02-11 07:08:59,25.01.20.9,"Change the name of the application to Disney Hot Radio Suara, there is no blog picture ...","change the name of the application to disney hot radio suara, there is no blog picture ..."
41c4a916-c03e-4055-8cb9-9b3a9d276b9d,Jihan Salsabila,https://play-lh.googleusercontent.com/a/ACg8ocKUcYg77CEwOLMUwqzy6k2ZR7l92imagbEBVM1R2G7SwAUpVA=mo,Saya berlangganan disney 1 bulan. Langganan saya berakhir tanggal 12 februari. Ini masih tanggal 10 februari dan masa langganan belum berakhir. Tapi saldo saya sudah terpotong dan tidak ada pengembalian dana. Tolong tanggapi!,1,7,25.01.20.9,2025-02-10 15:57:07,"Hai! Kami mohon maaf atas ketidaknyamanannya. Sebagai informasi, jika kamu membeli langganan melalui Pembelian Dalam Aplikasi-Google Play, langganan tersebut akan ditagihkan terlebih dahulu dan akan diperbarui di sistem kami setelah periode langganan kamu berakhir. Untuk informasi dan bantuan, kamu dapat terhubung langsung dengan Google Support.",2025-02-11 10:07:39,25.01.20.9,I subscribe to Disney 1 month.My subscription ends on February 12.This is still February 10 and the subscription period is not over.But my balance has been cut off and there is no refund.Please respond!,i subscribe to disney 1 month.my subscription ends on february 12.this is still february 10 and the subscription period is not over.but my balance has been cut off and there is no refund.please respond!
a8665dce-d97b-4272-8ffe-93e0c316c6e9,Nadiya Putri,https://play-lh.googleusercontent.com/a/ACg8ocI9ilcRK4q3My0qMAN2AsrxLxO_szplgzeYHhhOTpIyUY_tgw=mo,aku suka😄😆,5,0,24.12.16.23,2025-02-10 15:45:44,,,24.12.16.23,I like it 😄😆,i like it 😄😆
7b10f624-65af-4eb4-8a87-74736bd67d73,Huda Pria Kusuma,https://play-lh.googleusercontent.com/a-/ALV-UjXnxQ3UR58llgafr3aHzWJNYjOMje_eLTX37MXOFvRMR0tsL4fzXg,"Kirain filmnya bagus-bagus ternyata jelak kebanyakan kartun, fantasi dan drama tidak jelas.",1,0,,2025-02-10 15:45:24,,,,"I think the film is good, it turns out that most of the cartoons, fantasy and drama are unclear.","i think the film is good, it turns out that most of the cartoons, fantasy and drama are unclear."
2e97cee3-541b-4d36-be77-c29d3226b17e,dimas Prasetyo Putra,https://play-lh.googleusercontent.com/a/ACg8ocKpjo4IaxEOtukCidPibYgEiHF3Sa0LNYzikcZPD1uZI6jFYQ=mo,"Nonton film selalu bufering,email cs tetap nggak ada solusi",1,0,,2025-02-10 14:41:36,,,,"Watching movies is always buffering, CS email still has no solution","watching movies is always buffering, cs email still has no solution"
df7533b9-7fce-44c1-9489-2595aa6ddf12,Roziq Ferdyson,https://play-lh.googleusercontent.com/a/ACg8ocKYxDXQs-y5OWHp_yMm_LmqYvIsEu2J543Ds6Y1QjoZQAbB7A=mo,Hapus aja aplikasih ini dari play store,1,0,,2025-02-10 13:42:20,,,,Just delete this application from the Play Store,just delete this application from the play store
df9808ec-a71a-49ac-a47a-d797dd0a92ab,Hp Sya,https://play-lh.googleusercontent.com/a/ACg8ocIJYGWm2RGjwv-vOARhPFTqOfysLaYVhG6neQBphaxsJAI4bw=mo,"Video susah di putar error Mulu, suara gak ada mending Netflix dah",1,0,12.2.8,2025-02-10 04:43:41,"Hai, mohon maaf atas ketidaknyamannya. Mohon kirimkan email kepada kami di disneyplus.id@hotstar.com dengan nomor telepon yang terdaftar di Disney+ Hotstar, detail perangkat (merek, model, versi OS), versi aplikasi, nama penyedia internet, dan foto error yang dialami sehingga kami dapat membantu kamu. Terima kasih.
",2025-02-10 09:35:32,12.2.8,"Video is difficult to play errors first, the sound doesn't have Netflix","video is difficult to play errors first, the sound doesn't have netflix"
99626457-cb75-4461-81e4-a2b5906ff7b9,Ikbal Aditia Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjV0ip869e7yOdnJ_EMc75luiWLvXjBk6DvuU1e9fN_l1miS-9xt,I Like Disney+ Hotstar!,5,0,,2025-02-09 15:53:25,,,,I like Disney+ Hotstar!,i like disney+ hotstar!
f87948df-be8c-484b-a3ba-6010760e37ab,sindia yuriska,https://play-lh.googleusercontent.com/a/ACg8ocLigQlnqNiJD6VuNLbcv7XMaPvgOXKpP2mZzqqvr-Bx2Wp-0g=mo,"Gabisa login padahal jaringan bagus,wifi ga bisa,paket data pun gabisa",1,1,25.01.20.9,2025-02-09 13:07:57,"Hai Sindia, mohon maaf atas ketidaknyamanannya. Mohon kirimkan email kepada kami di disneyplus.id@hotstar.com dengan nomor telepon langganan kamu, detail perangkat (merek, model & versi OS), versi Aplikasi Disney+ Hotstar, nama penyedia jaringan internet, dan screenshot kendala yang dialami sehingga kami dapat membantu kamu. Terima kasih.",2025-02-10 07:41:04,25.01.20.9,"Can't log in even though the network is good, wifi can't, the data package can't","can't log in even though the network is good, wifi can't, the data package can't"
7f00b1c9-6e75-494a-b567-021ade1cef84,Minah Muhamad,https://play-lh.googleusercontent.com/a-/ALV-UjX6HQIpM8H1P2zIT0SNC4NTuyONVIy9Wz5M7sHASP-czKe24Xc3,"Aplikasi ngga jelas br mau daftar aja udah ngga bisa, klu ngga siap pakai ngga usah launching aplikasi sampah kaya gini",1,0,,2025-02-09 12:38:14,"Hai Minah, kami mengerti atas ketidaknyamanannya. Mohon kirimkan rinciannya ke email disneyplus.id@hotstar.com disertai nomor telepon kamu yang terdaftar di Disney+ Hotstar, merek, model, dan versi OS perangkat, versi aplikasi Disney+ Hotstar, foto/video pendek kendala, dan nama provider internet kamu untuk bantuan lebih lanjut. Terima kasih.
",2025-02-10 09:46:26,,"The application is not clear, I just want to register, I can't, if you don't get ready to use it, you don't need to launch a rich garbage application","the application is not clear, i just want to register, i can't, if you don't get ready to use it, you don't need to launch a rich garbage application"
b273ab30-c00f-480b-b1f7-9736d1d491c6,Fahrizibjb,https://play-lh.googleusercontent.com/a-/ALV-UjVJKbiuVlVLQmVs4uTTJBtjB4i4GG_jPv3BvpmIN3awTdlbw1G5,Kenapa Spider verse sedikit?,5,0,25.01.20.9,2025-02-09 07:06:58,,,25.01.20.9,Why is Spider Verse a little?,why is spider verse a little?
5d23702e-db6a-4343-aad5-8ea122d3bc83,Fia mannaqueen,https://play-lh.googleusercontent.com/a/ACg8ocIg6mxn83PLi512bFj48w5uvq8NLPJHVICO1dOcbxqsBrlRig=mo,Payaahhh kode otp udah dimasukin tapi salah mulu. Yang ngirim kode otp kan lu sendiri. Masa kode otp lu yang ngirim lu juga yang salahin. Aneh,1,0,,2025-02-08 15:26:25,"Hai Fia, mohon maaf atas ketidaknyamanannya. Mohon kirimkan email kepada kami di disneyplus.id@hotstar.com dengan nomor telepon langganan kamu, detail perangkat (merek, model & versi OS), versi Aplikasi Disney+ Hotstar, nama penyedia jaringan internet, dan screenshot kendala yang dialami sehingga kami dapat membantu kamu. Terima kasih.",2025-02-10 07:38:42,,The OTP code has been entered but wrong.The one who sent the OTP code is your own.The time for your OTP code that sent you also blamed.Strange,the otp code has been entered but wrong.the one who sent the otp code is your own.the time for your otp code that sent you also blamed.strange
c539ac85-4827-44fa-890d-14ea15c32300,Nanda Riyanti,https://play-lh.googleusercontent.com/a-/ALV-UjUk6lsH1BOe6IM2Rm_73vXdPh3RJrRsreTlj_-kx97tRRjUvAZO,"Kenapa pemutaran videonya menjadi lemot sekalii, padahal internet syaa lancar saja di platform lain",3,0,25.01.20.9,2025-02-08 13:31:40,"Hai Nanda, kami mengerti atas ketidaknyamanannya. Mohon kirimkan rinciannya disertai nomor telepon terdaftar di Disney+ Hotstar, foto/video pendek kendala, merek, model & versi OS perangkat, nama provider internet kamu, nama konten, dan versi aplikasi Disney+ Hotstar kamu ke email disneyplus.id@hotstar.com untuk bantuan lebih lanjut. Terima kasih.",2025-02-10 09:45:24,25.01.20.9,"Why is the video screening so slow, even though the internet is just smooth on another platform","why is the video screening so slow, even though the internet is just smooth on another platform"
761ed1d6-3500-416a-a488-710c4e9b1e6c,RAIHAN ADLI,https://play-lh.googleusercontent.com/a/ACg8ocKV23i3K4lyJ1PwIWo3ZX1vrkw8Fc2cp4YsVriaP2vv64YbiA=mo,Jelek banget deh ap nya.....masak aku. Cuman tertaut 1 pas nonton ad pemberitahuan full screen...maksudnya apa coba ????,1,0,,2025-02-08 11:19:33,"Hai, mohon maaf atas ketidaknyamanannya. Untuk bantuan lebih lanjut, kamu dapat mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek & model perangkat, versi OS, versi aplikasi, screenshot dari kendala, & penyedia layanan internet ke email kami disneyplus.id@hotstar.com. Terima kasih.",2025-02-10 09:49:04,,Really ugly ... cook me.Just linked 1 when watching ad notification full screen ... what do you mean try ????,really ugly ... cook me.just linked 1 when watching ad notification full screen ... what do you mean try ????
1f2617aa-cf1c-4bb8-9367-0a4ddb9c85d2,Ika Puspita,https://play-lh.googleusercontent.com/a/ACg8ocIzx0bNw_EYmeZHjD2oME9Xbf3mpK893TLjsFjYVaBtVjgSaQ=mo,Mau nonton film ga bisa2. Tulisannya masalah jaringan. Sudah pakai wifi dan data tetep ga bisa.,1,7,25.01.20.9,2025-02-08 05:03:50,"Hai Ika, mohon maaf atas ketidaknyamanan yang terjadi. Mohon untuk mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek, model perangkat, versi OS dari perangkat yang digunakan, versi aplikasi, foto/video pendek dari kendala, dan nama provider internet ke email kami disneyplus.id@hotstar.com. Terima kasih.",2025-02-08 08:38:24,25.01.20.9,Want to watch a movie can't.Writing network problems.Already using WiFi and the data still can't.,want to watch a movie can't.writing network problems.already using wifi and the data still can't.
880c88f6-cd07-4209-a453-ddd552566059,Fibo Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjWWgO7z8qM81eWz_8xhroq8ACUTQ0PkzlZBdLf-xx71FJ5pPSoQ,KODE VERIFIKASI NYA GABISA ANEHHHHHHHHH GAJELAS NOIY GILA STRESSSSS,1,0,25.01.20.9,2025-02-07 14:31:27,"Hai, mohon maaf atas ketidaknyamannya. Mohon kirimkan email kepada kami di disneyplus.id@hotstar.com dengan nomor telepon yang terdaftar di Disney+ Hotstar, detail perangkat (merek, model, versi OS), versi aplikasi, nama penyedia internet, dan foto error yang dialami sehingga kami dapat membantu kamu. Terima kasih.",2025-02-08 09:32:40,25.01.20.9,The verification code can't be strange,the verification code can't be strange
e7404370-215d-49b8-9672-bb6e46c5d4c0,Talsen Purba,https://play-lh.googleusercontent.com/a/ACg8ocLnKuQ4_k7CNTzOELUkhjTeoE70qsRm6aT9ONQD1-ciJLyOrg=mo,"Ya Tuhan Tolong Kembalikan Uang Saya. Tiba Tiba Ketarik Otomatis Di Akun Dana Saya Senilai 65.000,itu sepertinya kepencet fitur langananya,saya mohon kembalikan uang saya,saya sangat membutuhkan uang saya",3,0,24.12.16.23,2025-02-07 14:18:19,,,24.12.16.23,"God please return my money.Suddenly, I was automatically attracted in my fund account worth 65,000, it seemed like it was distracted by the main features, I beg back to my money, I really need my money","god please return my money.suddenly, i was automatically attracted in my fund account worth 65,000, it seemed like it was distracted by the main features, i beg back to my money, i really need my money"
ec875e81-b606-4551-b64a-3e91d81918f5,Kenal Engga,https://play-lh.googleusercontent.com/a-/ALV-UjVscsLRrxZhMR04AwAlMP0yIzr3HXDVOwMGVTUtCl9ycQWqEhCZ,Suaranya kecil banget beda sama Netflix dan lain2.,2,0,25.01.20.9,2025-02-07 10:56:19,,,25.01.20.9,The sound is very small with Netflix and others.,the sound is very small with netflix and others.
6b36532d-cc43-42b2-9c6f-29f593fdce67,Cherry Bruce,https://play-lh.googleusercontent.com/a/ACg8ocIQdrWqQXfzKjLoSqnI2H0DRD5c6QCTAo0h728bBJii5GOVbA=mo,Sukanya ngulang ngulang kode Gak masuk juga,1,0,,2025-02-07 10:22:51,"Hai! Kami mohon maaf atas ketidaknyamanannya. Mohon kirimkan rinciannya dengan menyertakan nomor telepon kamu yang terdaftar di Disney+ Hotstar, foto/screenshot kendala, serta nama provider jaringan telekomunikasi kamu ke email disneyplus.id@hotstar.com untuk mendapatkan bantuan lebih lanjut. Terima kasih.",2025-02-07 14:38:12,,Likes to repeat the code not enter too,likes to repeat the code not enter too
2688922f-811e-4feb-9d56-bca282a249f8,Fredy Mursalin,https://play-lh.googleusercontent.com/a/ACg8ocJT6U-dLKjqsKVG6yrp8AuuJ7NV-_GF5atXAGqtUxgqfmhOWg=mo,Maaaf kasih bintang dua soalnya pas mau login tiba tiba gak bisa login,3,0,,2025-02-07 09:30:53,"Hai Fredy, kami mengerti atas ketidaknyamanannya. Mohon kirimkan rinciannya ke email disneyplus.id@hotstar.com disertai nomor telepon kamu yang terdaftar di Disney+ Hotstar, merek, model, dan versi OS perangkat, versi aplikasi Disney+ Hotstar, foto/video pendek kendala, dan nama provider internet kamu untuk bantuan lebih lanjut. Terima kasih.",2025-02-07 14:46:55,,"Sorry for the two star, because I want to log in suddenly, I can't log in","sorry for the two star, because i want to log in suddenly, i can't log in"
1f5f4b1b-f119-4576-92ca-931c9f17e540,Dwi Utami,https://play-lh.googleusercontent.com/a/ACg8ocLHvTvk9cZn8hBv6pIiv285UPEymutNUHvfKOUwBZj-E9CUUQ=mo,ini apk sampah. gambar muter2 mulu. gjs,1,0,25.01.20.9,2025-02-06 15:28:26,"Hai! Kami mohon maaf atas ketidaknyamanannya. Agar kami dapat membantu melakukan pemeriksaan, mohon email ke disneyplus.id@hotstar.com disertai dengan nomor telepon yang terdaftar di Disney+ Hotstar, merek, tipe & versi OS perangkat, versi Aplikasi Disney+ Hotstar, foto kendala, dan nama provider jaringan internet yang di gunakan. Terima kasih.",2025-02-07 14:40:19,25.01.20.9,This is a garbage apk.Image Muter2 Mulu.GJS,this is a garbage apk.image muter2 mulu.gjs
7a0ccbbf-99c8-4caa-b880-656a3cf33bd3,Ratu ayu azzahra,https://play-lh.googleusercontent.com/a-/ALV-UjUAHegKmXpdtmGA0e15kBPptfsKmtWBH1-MkDzyV2SDPu11bsv4,"film banyak yg dihilangkan, bahkan upin ipin, pdhl aku langganan 1 tahun pas tahun 2023 200rb an, skrng 400-700 rb an. mau stop langganan tp aku pecinta princess disney😔",2,0,,2025-02-06 15:26:03,,,,"Many films were eliminated, even upin Ipin, pdhl I subscribed to 1 year at 2023 200 thousand, now 400-700 thousand.want to stop subscribing but I'm a lover of Disney Princess😔","many films were eliminated, even upin ipin, pdhl i subscribed to 1 year at 2023 200 thousand, now 400-700 thousand.want to stop subscribing but i'm a lover of disney princess😔"
f05cce5d-5107-40a6-8085-618865dfa9ae,Agung Sudibyo,https://play-lh.googleusercontent.com/a-/ALV-UjWOR2-JcLcyZwg0nYLF8-WIcbfOzkobfGn0hdQxFC3Iu1VuH-XC,Baik,1,0,24.12.16.23,2025-02-06 14:06:11,,,24.12.16.23,Good,good
279295d2-c4c2-4c04-9f9b-2c16fe712e8d,Fabian P,https://play-lh.googleusercontent.com/a/ACg8ocLcX3o5axr3DB78Qq9HG41-ggEXafjiCnOSKSsYnRVLhj1dbQ8=mo,Tidak ada gambar nya.cuma suara...kembalikan uang saya,1,0,25.01.20.9,2025-02-06 08:28:17,"Hai Fabian, kami mengerti atas ketidaknyamanannya. Mohon kirimkan rinciannya disertai nomor telepon terdaftar di Disney+ Hotstar, foto/video pendek kendala, merek, model & versi OS perangkat, nama provider internet kamu, nama konten, dan versi aplikasi Disney+ Hotstar kamu ke email disneyplus.id@hotstar.com untuk bantuan lebih lanjut. Terima kasih.",2025-02-06 12:54:58,25.01.20.9,No picture,no picture
2874e07d-931f-4aaa-81da-1412ed656f6d,Zainal Hakim,https://play-lh.googleusercontent.com/a-/ALV-UjUU32ImDVfspGplrWBVT-B2jR2HFnN0hx4YBMF-Loyni4TYHgxU,Tolong perbanyak dubing seperti aplikasi sebelah dan perbanyak/perlengkap fitur seperti aplikasi sebelah,4,0,24.12.16.23,2025-02-05 16:25:12,,,24.12.16.23,Please multiply dubbing like the next application and multiply/supplement features such as the next application,please multiply dubbing like the next application and multiply/supplement features such as the next application
1fbe04e6-5f99-4248-beb2-3d3aeafb0daf,zizy Aprilia,https://play-lh.googleusercontent.com/a-/ALV-UjVa1LGVR5IJQadrYTisvk5ar1_crOP_LkIHsopqeT43eXoOZC8,"subtitle kecil, sering ngelag",1,0,,2025-02-05 12:25:15,"Hai, kami mengerti atas ketidaknyamanannya. Mohon kirimkan rinciannya disertai nomor telepon terdaftar di Disney+ Hotstar, foto/video pendek kendala, merek, model & versi OS perangkat, nama provider internet kamu, nama konten, dan versi aplikasi Disney+ Hotstar kamu ke email disneyplus.id@hotstar.com untuk bantuan lebih lanjut. Terima kasih.",2025-02-06 07:13:43,,"small subtitles, often slag","small subtitles, often slag"
ff61ff9b-1b66-43d3-888a-c8b568f9e0b2,Maralisa Lisa,https://play-lh.googleusercontent.com/a/ACg8ocKW1y849MpUqE9LE0pzCXWvbGUBvQ5gZeCTkfEh943HVH9-cQ=mo,Harus bayar klo mau nnton,2,0,,2025-02-05 11:41:23,,,,Have to pay if you want to watch,have to pay if you want to watch
28e9357a-ff25-41cb-b2df-1749c85d8793,Junita Allifia,https://play-lh.googleusercontent.com/a-/ALV-UjUbOYrcgQW8GwgnEu3-NF-lBPZxya2sDfrqg1c_Ein-2v6Uiv1t,Untuk login harus logout dulu salah satu akun jadi nya repot,2,0,25.01.20.9,2025-02-05 10:37:09,,,25.01.20.9,"To log in, you have to log in first, one of the accounts so it is a hassle","to log in, you have to log in first, one of the accounts so it is a hassle"
d6bf1fee-b6c8-4ab6-a853-8e53c01d9c5e,Aaa. ndi,https://play-lh.googleusercontent.com/a-/ALV-UjX6mokwHavkkL0p3yoDezvOWB49sOMO4mueGogpoj_cm14VQlAF,Ini knpa udh download malah ga bisa daftar gabisa di pencet pas mau masukin kode negara nya haduhh,1,0,,2025-02-05 06:56:20,"Hai, mohon maaf atas ketidaknyamanan yang terjadi. Mohon untuk mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek, model, versi OS dari perangkat, versi aplikasi, foto/video pendek dari kendala, dan nama provider internet ke email kami disneyplus.id@hotstar.com. Terima kasih.",2025-02-06 08:25:23,,"This is why I have downloaded it, I can't list it, I can't be pushed when I want to enter the country code","this is why i have downloaded it, i can't list it, i can't be pushed when i want to enter the country code"
952b968a-3219-47f7-b70a-adf057c7aadf,Alvin rehandr,https://play-lh.googleusercontent.com/a-/ALV-UjUr0MUMQOhXCs7em97GKJcIs8-27PmROwguJrINgGlqMpvqWYk,"Min mau nanya, ini masalah yang sering di alami(cuma ada suara, tidak ada gambar) sudah di perbaiki belum ya? Saya ingin berlangganan lagi tapi takut ga bisa di pakai karena masalah tersebut. tolong min bisa bantu jawab",3,0,,2025-02-05 01:52:57,"Hai! Mohon maaf atas ketidaknyamannya. Mohon kirimkan email kepada kami di disneyplus.id@hotstar.com dengan nomor ponsel langganan kamu, detail perangkat (make / model), versi OS & versi aplikasi, nama konten dan tangkapan layar dari kendala yang dialami sehingga kami dapat membantu kamu. Terima kasih.",2025-02-05 06:27:43,,"Min, I want to ask, this is a problem that is often experienced (there is only a sound, no picture) has been fixed yet?I want to subscribe again but afraid it can't be used because of the problem.please, please help answer","min, i want to ask, this is a problem that is often experienced (there is only a sound, no picture) has been fixed yet?i want to subscribe again but afraid it can't be used because of the problem.please, please help answer"
